median_income,percent_college,percent_lunch,percent_married,rate_unemployment,school_level,school_type,state,year,zip_code,average_act,region
118429.0,0.8881592039801,0.359031538706594,0.82427608092027,0.0564324324324324,High,Regular School,TX,2016-2017,77095,22.2771672771673,S
56927.0,0.756530310497782,0.478998384491115,0.68557336621455,0.120746432491767,High,Regular School,GA,2016-2017,30224,19.981684981685,SE
35610.0,0.389809444904722,0.722551928783383,0.444132115249473,0.135086128739801,High,Regular School,NC,2016-2017,27360,16.6849816849817,SE
37119.0,0.572852396772663,0.346461538461538,0.510891089108911,0.0892857142857143,High,Regular School,WI,2016-2017,53227,21.4,LK
74767.0,0.681669394435352,0.0940819423368741,0.798227675528289,0.0197086546700943,High,Regular School,PA,2016-2017,17007,22.5213675213675,NE
75000.0,0.842476914720261,0.587223587223587,0.631130063965885,0.0284679089026915,High,Regular School,PA,2016-2017,19147,20.1282051282051,NE
29797.0,0.336396120469627,0.618101545253863,0.713780918727915,0.0955882352941176,High,Regular School,TN,2016-2017,37658,18.4,SE
34876.0,0.349531412703922,0.721669980119284,0.528044466902476,0.116126683654896,High,Regular School,TX,2016-2017,77587,18.3943833943834,S
42717.0,0.753405994550409,0.156816851960211,0.778378378378378,0.0478723404255319,High,Regular School,MO,2016-2017,63129,23.6,LK
63110.0,0.766117125984252,0.67146017699115,0.641244545627016,0.114995276015657,High,Regular School,GA,2016-2017,30213,16.2942612942613,SE
110665.0,0.829074151654797,0.102465753424658,0.82555910543131,0.0529222273354809,High,Regular School,PA,2016-2017,19426,23.3516483516484,NE
62367.0,0.497057092407298,0.319634703196347,0.844602609727165,0.0468902637577336,High,Regular School,WA,2016-2017,98826,20.8363858363858,NW
52941.0,0.647306791569087,0.245614035087719,0.498168498168498,0.0883174958077138,High,Regular School,MI,2016-2017,49117,22.7,LK
40374.0,0.402714932126697,0.395033860045147,0.68993993993994,0.0910746812386157,High,Regular School,MI,2016-2017,49646,20.1,LK
46136.0,0.673419107582809,0.269076305220884,0.614194722474977,0.0580276608538785,High,Regular School,WA,2016-2017,98506,23.1562881562882,NW
42805.0,0.386973180076628,0.604048582995951,0.602813852813853,0.0524271844660194,High,Regular School,WA,2016-2017,98148,18.3943833943834,NW
48057.0,0.304059328649493,0.433247200689061,0.677725118483412,0.165452207458208,High,Regular School,TX,2016-2017,75052,20.030525030525,S
27346.0,0.290274684484039,0.593621399176955,0.257411764705882,0.128787878787879,High,Regular School,TX,2016-2017,77541,18.7362637362637,S
28231.0,0.462133775566611,0.578343949044586,0.555555555555556,0.181222707423581,High,Regular School,PA,2016-2017,16101,19.6153846153846,NE
43856.0,0.556112610875434,0.378504672897196,0.582388840453357,0.126801152737752,High,Regular School,MI,2016-2017,49454,19.2,LK
46602.0,0.539971448965025,0.4082774049217,0.82188679245283,0.117535903250189,High,Regular School,IL,2016-2017,60459,18.7,LK
42820.0,0.445283018867925,0.0669014084507042,0.346494762288477,0.117962466487936,High,Regular School,DE,2016-2017,19804,20.4334554334554,NE
86893.0,0.772708304353874,0.437444146559428,0.744854946689809,0.0926684559966097,High,Regular School,TX,2016-2017,75115,17.7106227106227,S
82241.0,0.750413223140496,0.068649885583524,0.826359832635983,0.0527151476659257,High,Regular School,TN,2016-2017,37064,23.1,SE
22200.0,0.305947271612508,0.474966170500677,0.398447606727037,0.163248221012976,High,Regular School,TN,2016-2017,37303,18.9,SE
55809.0,0.420852359208524,0.394957983193277,0.673952641165756,0.0481012658227848,High,Regular School,TX,2016-2017,77485,20.0549450549451,S
74698.0,0.758488148622678,0.15948275862069,0.793553338449731,0.0598042769119246,High,Regular School,NJ,2016-2017,7605,23.3516483516484,NE
28625.0,0.388860500766479,0.719286657859974,0.54230377166157,0.110216718266254,High,Regular School,TX,2016-2017,79930,19.8351648351648,S
41006.0,0.436764147360425,0.41,0.740740740740741,0.123523622047244,High,Regular School,MI,2016-2017,49098,19.4,LK
42667.0,0.955454545454545,0.32362312243969,1.0,0.0610955056179775,High,Regular School,IL,2016-2017,60607,27.5,LK
19395.0,0.290059347181009,0.643153526970954,0.186136071887035,0.279874213836478,High,Regular School,NJ,2016-2017,7103,17.8083028083028,NE
58186.0,0.717686204248784,0.260786802030457,0.638739431206764,0.0508660984327743,High,Regular School,MI,2016-2017,48045,19.7,LK
69481.0,0.611751152073733,0.14176245210728,0.819018404907976,0.0828779599271403,High,Regular School,IL,2016-2017,60552,22.4,LK
24527.0,0.459599703484062,0.445901639344262,0.627596439169139,0.214070351758794,High,Regular School,MI,2016-2017,49721,19.9,LK
43942.0,0.377019748653501,0.791124713083397,0.759209344115005,0.130239520958084,High,Regular School,NY,2016-2017,11232,15.9279609279609,NE
105000.0,0.91339648173207,0.508771929824561,1.0,0.0145348837209302,High,Regular School,TN,2016-2017,37205,19.0,SE
39617.0,0.544403892944039,0.38125,0.758409785932722,0.0510046367851623,High,Regular School,TX,2016-2017,78013,20.5677655677656,S
37340.0,0.511591962905719,0.285057471264368,0.575037147102526,0.115541090317331,High,Regular School,OH,2016-2017,43718,21.0,LK
55786.0,0.378020975832193,0.0,0.889540566959922,0.0635344367325147,High,Regular School,OH,2016-2017,44402,22.0,LK
15855.0,0.329885057471264,0.990769230769231,0.0,0.283742331288344,High,Regular School,PA,2016-2017,19122,16.1965811965812,NE
28015.0,0.472695584817971,0.873873873873874,0.258130918073281,0.169593345656192,High,Regular School,NY,2016-2017,10463,18.1257631257631,NE
62074.0,0.684102564102564,0.145925110132159,0.637987012987013,0.0763930497303775,High,Regular School,LA,2016-2017,70471,23.3,S
40435.0,0.375619425173439,0.796923076923077,0.280733944954128,0.164161849710983,High,Regular School,LA,2016-2017,70788,18.9,S
123639.0,0.871398240824992,0.0793060718711276,0.931435212085997,0.0188076650106458,High,Regular School,MI,2016-2017,49301,23.1,LK
122031.0,0.953983940704138,0.783557046979866,0.854761904761905,0.0629853321829163,High,Regular School,NY,2016-2017,10004,17.1001221001221,NE
74417.0,0.615873015873016,0.170391061452514,0.724528301886792,0.0433462175593595,High,Regular School,GA,2016-2017,30101,21.9108669108669,SE
15783.0,0.502175805047868,0.70975813177648,0.269982238010657,0.264,High,Regular School,IL,2016-2017,62702,17.5,LK
44722.0,0.724189902034665,0.341274951706375,0.587822014051522,0.0506950122649223,High,Regular School,FL,2016-2017,33707,18.3943833943834,SE
37244.0,0.472100656455142,0.901785714285714,0.726384364820847,0.198106828938472,High,Regular School,MI,2016-2017,48212,15.3,LK
64864.0,0.645046871041297,0.232954545454545,0.780100937274694,0.0687248322147651,High,Regular School,NC,2016-2017,27360,20.4945054945055,SE
74172.0,0.681402815510002,0.150470219435737,0.737807822308064,0.0719505340078696,High,Regular School,TX,2016-2017,79562,21.7155067155067,S
26724.0,0.313667649950836,0.619967793880837,0.634028892455859,0.0907216494845361,High,Regular School,WI,2016-2017,54301,20.8,LK
113818.0,0.83781613809715,0.107046070460705,0.881336405529954,0.0559183673469388,High,Regular School,MA,2016-2017,1721,24.4749694749695,NE
50156.0,0.585234093637455,0.331210191082803,0.657975460122699,0.0833907649896623,High,Regular School,IL,2016-2017,61914,19.2,LK
40282.0,0.415690866510539,0.608996539792388,0.557840616966581,0.0770738079686479,High,Regular School,OH,2016-2017,45347,20.0,LK
36688.0,0.554978916639637,0.485096870342772,0.678759894459103,0.116973415132924,High,Regular School,NC,2016-2017,28339,19.4444444444444,SE
31276.0,0.458563535911602,0.995461422087746,0.375483870967742,0.0418342719227675,High,Regular School,PA,2016-2017,19139,13.8278388278388,NE
37235.0,0.599312714776632,0.37467018469657,0.58169014084507,0.081255028157683,High,Regular School,MI,2016-2017,49913,20.4,LK
40433.0,0.365120274914089,0.846975088967972,0.664141414141414,0.133687258687259,High,Regular School,OH,2016-2017,43730,18.0,LK
37708.0,0.67718715393134,0.702857142857143,0.256656804733728,0.0763656633221851,High,Regular School,IN,2016-2017,46807,19.1221001221001,LK
72153.0,0.800225415610031,0.074396517609814,0.755449591280654,0.0598580684973774,High,Regular School,NC,2016-2017,27502,24.4261294261294,SE
48413.0,0.522603978300181,0.327769347496206,0.553221288515406,0.0728155339805825,High,Regular School,NJ,2016-2017,8610,19.7130647130647,NE
30247.0,0.260146373918829,0.801418439716312,0.534653465346535,0.236474694589878,High,Regular School,GA,2016-2017,30828,16.6849816849817,SE
28269.0,0.619005719313682,0.359255202628697,0.337896253602305,0.0894023103967855,High,Regular School,KY,2016-2017,40517,20.7,LK
26786.0,0.164912280701754,0.892271662763466,0.38038496791934,0.126839523475823,High,Regular School,PA,2016-2017,19601,14.047619047619,NE
57037.0,0.397517101596149,0.392857142857143,0.818466353677621,0.113837375178317,High,Regular School,TX,2016-2017,76009,19.2735042735043,S
62019.0,0.432535885167464,0.185185185185185,0.794549266247379,0.039247311827957,High,Regular School,OH,2016-2017,45786,21.0,LK
58219.0,0.58853553199843,0.189169675090253,0.736298649722002,0.0841736080666374,High,Regular School,PA,2016-2017,17601,21.4224664224664,NE
64297.0,0.851581508515815,0.0947467166979362,0.815109343936382,0.0323648400147113,High,Regular School,PA,2016-2017,18411,23.9377289377289,NE
19672.0,0.350732356857523,0.618915159944367,0.570028818443804,0.105506709856548,High,Regular School,KY,2016-2017,40380,17.5,LK
78029.0,0.717114568599717,0.142857142857143,0.858921161825726,0.0487444608567208,High,Regular School,PA,2016-2017,15129,22.2771672771673,NE
67012.0,0.499703615886189,0.302290076335878,0.818955042527339,0.0562009419152276,High,Regular School,MA,2016-2017,2370,21.1294261294261,NE
59359.0,0.488529014844804,0.272727272727273,0.815028901734104,0.0515610217596973,High,Regular School,IN,2016-2017,46176,19.6910866910867,LK
65294.0,0.520905923344948,0.153846153846154,0.726666666666667,0.0398448519040903,High,Regular School,WI,2016-2017,54208,23.0,LK
26530.0,0.462949894142555,0.47142396079671206,0.824228028503563,0.168347556245151,High,Regular School,NC,2016-2017,27209,18.6385836385836,SE
45781.0,0.497257053291536,0.755813953488372,0.560061208875287,0.0963529941467807,High,Regular School,WA,2016-2017,98146,15.5372405372405,NW
14005.0,0.395144976399191,0.952651515151515,0.0521327014218009,0.431528662420382,High,Regular School,IL,2016-2017,60827,17.7,LK
25060.0,0.596978557504873,0.518835616438356,0.37888198757764,0.185109637939827,High,Regular School,FL,2016-2017,33160,19.3223443223443,SE
47417.0,0.560935350756534,0.31211498973306,0.636092468307233,0.0802353570473389,High,Regular School,OH,2016-2017,45801,22.0,LK
47083.0,0.591492776886035,0.288669950738916,0.745318352059925,0.142040038131554,High,Regular School,OH,2016-2017,44057,21.0,LK
70957.0,0.824301581958936,0.124792013311148,0.943785134291068,0.0299777942264989,High,Regular School,KY,2016-2017,41017,25.7,LK
97018.0,0.932907348242812,0.0,0.81616982836495,0.0174698795180723,High,Regular School,OH,2016-2017,45419,27.0,LK
41724.0,0.367235494880546,0.450624290578888,0.759933774834437,0.100324939073924,High,Regular School,KY,2016-2017,40144,19.9,LK
74223.0,0.644761459307764,0.160520607375271,0.72318339100346,0.0446702907114157,High,Regular School,WI,2016-2017,54180,23.0,LK
41012.0,0.568644818423384,0.392156862745098,0.675862068965517,0.0728667305848514,High,Regular School,TX,2016-2017,79241,19.4444444444444,S
54571.0,0.477699041267195,0.422018348623853,0.662747979426892,0.0313102119460501,High,Regular School,LA,2016-2017,70360,19.8,S
44779.0,0.286010362694301,0.607169529499627,0.529845246868091,0.0958320657134165,High,Regular School,TX,2016-2017,78221,18.5653235653236,S
75357.0,0.802796173657101,0.495555555555556,0.764822134387352,0.0282527881040892,High,Regular School,IN,2016-2017,46615,21.6764346764347,LK
95625.0,0.784319356691557,0.256827048114434,0.722707423580786,0.0680564071122011,High,Regular School,GA,2016-2017,30066,21.6666666666667,SE
38750.0,0.470522803114572,0.303060217176703,0.583148558758315,0.0772251308900524,High,Regular School,PA,2016-2017,18640,20.3479853479853,NE
93417.0,0.903853348297793,0.0687542545949626,0.787465940054496,0.0549828178694158,High,Regular School,NJ,2016-2017,8540,27.4542124542125,NE
47476.0,0.4784140969163,0.291214215202369,0.816037735849057,0.0710382513661202,High,Regular School,NC,2016-2017,28658,22.4481074481074,SE
38649.0,0.776,0.184771573604061,0.678217821782178,0.0293663060278207,High,Regular School,MI,2016-2017,49855,21.9,LK
26708.0,0.39341494301393,0.419618528610354,0.617894736842105,0.164556962025316,High,Regular School,IN,2016-2017,47331,20.2087912087912,LK
30529.0,0.460135859849839,0.420911528150134,0.563555555555556,0.119980168567179,High,Regular School,MI,2016-2017,48880,19.2,LK
50984.0,0.616678346180799,0.589792785878741,0.423853211009174,0.172767203513909,High,Regular School,FL,2016-2017,33025,20.4945054945055,SE
99081.0,0.698240866035183,0.219730941704036,0.796124684077506,0.0642693190512624,High,Regular School,NJ,2016-2017,8518,20.5677655677656,NE
37715.0,0.869590305828044,0.128755364806867,0.879781420765027,0.0525152017689331,High,Regular School,TX,2016-2017,77006,24.5726495726496,S
14186.0,0.338640538885487,0.7602382725242,0.0838375108038029,0.268077601410935,High,Regular School,MA,2016-2017,1105,14.0964590964591,NE
61352.0,0.527799841143765,0.499454743729553,0.534883720930233,0.0955673037820252,High,Regular School,OH,2016-2017,45231,20.0,LK
61726.0,0.890625,0.151162790697674,0.720739219712526,0.0253807106598985,High,Regular School,FL,2016-2017,32937,23.8156288156288,SE
38219.0,0.391331269349845,0.658064516129032,0.793545717832023,0.119477286869944,High,Regular School,WA,2016-2017,98848,20.2991452991453,NW
33500.0,0.516414141414141,0.969240048250905,0.379746835443038,0.132764920828258,High,Regular School,IL,2016-2017,60608,16.6,LK
58163.0,0.505335628227194,0.365217391304348,0.81367144432194,0.0830782684739834,High,Regular School,PA,2016-2017,18436,21.8131868131868,NE
58750.0,0.52116850127011,0.257142857142857,0.841656516443362,0.133802816901408,High,Regular School,TX,2016-2017,76578,21.8376068376068,S
112281.0,0.876399360292438,0.0397946084724005,0.830428638718794,0.0667123600639708,High,Regular School,MA,2016-2017,2053,23.8888888888889,NE
16211.0,0.35253164556962,0.573643410852713,0.16052880075543,0.242152466367713,High,Regular School,GA,2016-2017,30606,18.9072039072039,SE
62604.0,0.60087960417812,0.394160583941606,0.846960167714885,0.107448107448107,High,Regular School,MI,2016-2017,48197,18.2,LK
31974.0,0.531468531468531,0.43630017452007,0.441711229946524,0.163934426229508,High,Regular School,NC,2016-2017,27892,19.8351648351648,SE
72375.0,0.628803245436105,0.125,0.649916247906198,0.0675909878682842,High,Regular School,WI,2016-2017,53022,23.7,LK
53854.0,0.53871829105474,0.754901960784314,0.536842105263158,0.0800542740841248,High,Regular School,NY,2016-2017,11236,15.4395604395604,NE
117292.0,0.937235271467077,0.0452775073028238,0.950325732899023,0.0296108291032149,High,Regular School,PA,2016-2017,19312,26.6727716727717,NE
53416.0,0.768815677364385,0.474860335195531,0.581545064377682,0.0776699029126214,High,Regular School,MO,2016-2017,63033,18.3,LK
75703.0,0.728580562659846,0.441910192444761,0.756446991404012,0.0803827751196172,High,Regular School,NC,2016-2017,27546,18.980463980464,SE
69809.0,0.779547359597653,0.208872458410351,0.642458100558659,0.0873965041398344,High,Regular School,FL,2016-2017,33543,21.4224664224664,SE
32177.0,0.48792270531401,0.397893030794165,0.699456849728425,0.0830508474576271,High,Regular School,IN,2016-2017,46947,19.979242979243,LK
29741.0,0.519761029411765,0.401129943502825,0.473942969518191,0.0559353635798633,High,Regular School,NC,2016-2017,28752,20.7875457875458,SE
41634.0,0.546810891458411,0.48744769874477,0.627668659265585,0.150144369586141,High,Regular School,MO,2016-2017,65622,21.4,LK
25679.0,0.558479532163743,0.800573888091822,0.391134289439374,0.186623516720604,High,Regular School,NC,2016-2017,28205,15.7326007326007,SE
137688.0,0.979089219330855,0.124454148471616,0.830792682926829,0.0580310880829016,High,Regular School,MA,2016-2017,2445,26.3553113553114,NE
66273.0,0.590036014405762,0.251655629139073,0.623220153340635,0.0876695048880479,High,Regular School,TX,2016-2017,75459,22.1794871794872,S
38514.0,0.52414605418139,0.204791785510553,0.55625,0.0966057441253264,High,Regular School,KY,2016-2017,40213,21.8,LK
51786.0,0.627514078841512,0.740740740740741,0.623762376237624,0.0887311446317657,High,Regular School,PA,2016-2017,15210,17.6373626373626,NE
72460.0,0.602370955791553,0.0709779179810726,0.793793103448276,0.105490594814438,High,Regular School,NJ,2016-2017,7442,21.8620268620269,NE
47167.0,0.375232198142415,0.985815602836879,0.316929133858268,0.163650668764752,High,Regular School,WA,2016-2017,98952,16.5140415140415,NW
42983.0,0.585094549499444,0.401240035429584,0.73048128342246,0.0526315789473684,High,Regular School,TX,2016-2017,75482,22.1062271062271,S
93651.0,0.741126070991432,0.151547491995731,0.778058007566204,0.0829051044878383,High,Regular School,WA,2016-2017,98019,23.2051282051282,NW
70727.0,0.63679508654383,0.212543554006969,0.786401098901099,0.100917431192661,High,Regular School,PA,2016-2017,15012,21.1782661782662,NE
65484.0,0.687697160883281,0.166666666666667,0.773056994818653,0.0607621009268795,High,Regular School,IL,2016-2017,61529,21.9,LK
37670.0,0.60651289009498,0.488636363636364,0.273532668881506,0.053109243697479,High,Regular School,TN,2016-2017,37209,17.8,SE
71511.0,0.639240506329114,0.53758865248227,0.789372445299351,0.0337768679631525,High,Regular School,TX,2016-2017,79938,18.3943833943834,S
27105.0,0.608404611379695,0.410828025477707,0.291170945522855,0.28626320845341,High,Regular School,NC,2016-2017,28301,18.7362637362637,SE
30345.0,0.397819314641745,0.595744680851064,0.316860465116279,0.184439973172368,High,Regular School,FL,2016-2017,32926,20.006105006105,SE
44410.0,0.42886282508924,0.389261744966443,0.661073825503356,0.13810110974106,High,Regular School,NC,2016-2017,28677,19.3956043956044,SE
62396.0,0.495652173913044,0.0655270655270655,0.921658986175115,0.0421010425020048,High,Regular School,OH,2016-2017,45845,23.0,LK
55116.0,0.558226897069872,0.234567901234568,0.901639344262295,0.0476575121163166,High,Regular School,IL,2016-2017,61051,19.2,LK
47589.0,0.706502636203866,0.313790255986788,0.552311435523114,0.11123595505618,High,Regular School,NC,2016-2017,27302,21.5445665445665,SE
9500.0,0.427027027027027,0.784274193548387,0.0120689655172414,0.313131313131313,High,Regular School,IL,2016-2017,60616,17.4,LK
78063.0,0.711060948081264,0.775551102204409,0.668903803131991,0.0577617328519856,High,Regular School,NY,2016-2017,11203,14.95115995116,NE
43897.0,0.615776081424936,0.294736842105263,0.475923852183651,0.127717391304348,High,Regular School,MI,2016-2017,48813,18.8,LK
40093.0,0.537883531621791,0.980132450331126,0.343832020997375,0.214936247723133,High,Regular School,NY,2016-2017,11221,15.9035409035409,NE
51417.0,0.578734469806414,0.185441941074523,0.714542190305206,0.0589171974522293,High,Regular School,OH,2016-2017,44614,22.0,LK
42981.0,0.392065344224037,0.341085271317829,0.559113300492611,0.0555237550085861,High,Regular School,MO,2016-2017,63780,22.9,LK
23377.0,0.309121621621622,0.73583640630238,0.383040935672515,0.17686318131257,High,Regular School,FL,2016-2017,33463,16.6361416361416,SE
72976.0,0.765095860956818,0.0894248608534323,0.787072243346008,0.0388578789179906,High,Regular School,TX,2016-2017,77384,24.2307692307692,S
66293.0,0.666916729182296,0.314578005115089,0.847036328871893,0.0832579185520362,High,Regular School,TN,2016-2017,38002,19.2,SE
46852.0,0.538817310868847,0.501818181818182,0.607214428857715,0.122352941176471,High,Regular School,MI,2016-2017,49045,19.4,LK
82141.0,0.70142555438226,0.0696969696969697,0.899806076276665,0.04779622209502,High,Regular School,TX,2016-2017,76087,22.2283272283272,S
78750.0,0.74160895045285,0.12037037037037,0.854030501089325,0.0382409177820268,High,Regular School,MI,2016-2017,49316,21.9,LK
99688.0,0.74588403722262,0.363588667366212,0.933447098976109,0.107086614173228,High,Regular School,IL,2016-2017,60169,20.6,LK
74420.0,0.632398155265181,0.562169312169312,0.729186602870813,0.0861088545897644,High,Regular School,TX,2016-2017,75052,20.1526251526252,S
46941.0,0.58418243571082,0.128306878306878,0.721003134796238,0.0474471376998453,High,Regular School,PA,2016-2017,15001,21.3492063492064,NE
91083.0,0.742926239419589,0.384728882331243,0.914553472987872,0.0583637311099531,High,Regular School,IL,2016-2017,60074,21.3,LK
38529.0,0.327963917525773,0.361802286482851,0.714285714285714,0.154853620955316,High,Regular School,IN,2016-2017,47265,20.1062271062271,LK
63494.0,0.45203127980164,0.312646370023419,0.61189698948132,0.0662983425414365,High,Regular School,LA,2016-2017,70555,20.9,S
44231.0,0.523613963039014,0.357043235704324,0.673708920187793,0.01323706377858,High,Regular School,PA,2016-2017,15825,21.031746031746,NE
79688.0,0.784496622708266,0.134883720930233,0.807448494453249,0.0878401653461936,High,Regular School,MA,2016-2017,1754,22.1550671550672,NE
50441.0,0.73546511627907,0.330623306233062,0.511581733951026,0.0943745373797187,High,Regular School,IL,2016-2017,62221,20.2,LK
52717.0,0.511871508379888,0.25,0.79607250755287,0.11304347826087,High,Regular School,IL,2016-2017,61531,20.0,LK
31611.0,0.355096289337717,0.0,0.647761194029851,0.0772200772200772,High,Regular School,OH,2016-2017,45123,21.0,LK
97904.0,0.825536480686695,0.184555984555985,0.869796279893711,0.082874251497006,High,Regular School,FL,2016-2017,32258,21.3003663003663,SE
45722.0,0.367728349565675,0.43594470046083,0.68484187568157,0.0964519462624871,High,Regular School,GA,2016-2017,31516,20.5433455433455,SE
25632.0,0.261865112406328,0.986641221374046,0.441326530612245,0.0929256594724221,High,Regular School,GA,2016-2017,30642,16.8559218559219,SE
72368.0,0.822906641000962,0.801395939086294,0.882352941176471,0.099562363238512,High,Regular School,IL,2016-2017,60659,17.0,LK
14000.0,0.404627539503386,0.650704225352113,0.130272952853598,0.301027900146843,High,Regular School,FL,2016-2017,33128,20.6166056166056,SE
44115.0,0.462863933452169,0.593264248704663,0.539184952978056,0.12128801431127,High,Regular School,NJ,2016-2017,7734,19.1269841269841,NE
26196.0,0.503605422555524,0.589424572317263,0.526007802340702,0.104638009049774,High,Regular School,FL,2016-2017,32217,17.1489621489621,SE
30475.0,0.542284219703575,0.501455604075691,0.42914979757085,0.120819848975189,High,Regular School,GA,2016-2017,31545,19.3467643467643,SE
155078.0,0.876344086021505,0.0350431691213814,0.93558282208589,0.0476190476190476,High,Regular School,NJ,2016-2017,7746,24.0842490842491,NE
65508.0,0.666169617893756,0.451482479784367,0.700887573964497,0.10126582278481,High,Regular School,WA,2016-2017,98837,20.030525030525,NW
110121.0,0.724364017833727,0.051413881748072,0.808193668528864,0.0809917355371901,High,Regular School,MA,2016-2017,2339,22.2039072039072,NE
12832.0,0.398857142857143,0.880787037037037,0.0100697134004648,0.253768844221106,High,Regular School,MO,2016-2017,63106,14.2,LK
77545.0,0.637968144640551,0.330502476999292,0.84903934126258,0.11083984375,High,Regular School,GA,2016-2017,30281,20.1526251526252,SE
175370.0,0.96781954887218,0.0916245081506464,0.865104496516783,0.0617283950617284,High,Regular School,MA,2016-2017,2459,26.8925518925519,NE
39936.0,0.448826291079812,0.840304182509506,0.748400852878465,0.104750304506699,High,Regular School,NY,2016-2017,11214,15.1953601953602,NE
50689.0,0.537715179968701,0.309426229508197,0.63782866836302,0.0609543712991989,High,Regular School,OH,2016-2017,44047,21.0,LK
108906.0,0.830152671755725,0.0521472392638037,0.809052333804809,0.0735189150606709,High,Regular School,IL,2016-2017,60048,25.7,LK
47868.0,0.644217371110079,0.406837606837607,0.648539778449144,0.135208220659816,High,Regular School,WA,2016-2017,98284,21.3247863247863,NW
144625.0,0.912590216519647,0.0987654320987654,0.975308641975309,0.0328358208955224,High,Regular School,OH,2016-2017,44124,25.0,LK
59105.0,0.612292358803987,0.367417677642981,0.705490848585691,0.0632630410654828,High,Regular School,OH,2016-2017,43920,22.0,LK
44286.0,0.659485023646873,0.382685686178062,0.841904761904762,0.10043431053203,High,Regular School,FL,2016-2017,33801,21.1538461538462,SE
72043.0,0.650909090909091,0.146993318485523,0.709857192615813,0.103455497382199,High,Regular School,NC,2016-2017,27455,23.5958485958486,SE
86823.0,0.869992144540456,0.0746606334841629,0.778485491861288,0.00654511453950444,High,Regular School,TX,2016-2017,75019,23.034188034188,S
57553.0,0.357233234921974,0.494974874371859,0.493163172288058,0.0488052872394509,High,Regular School,NJ,2016-2017,8861,19.3223443223443,NE
42794.0,0.561074319352465,0.835294117647059,0.457956015523933,0.18039373242266,High,Regular School,NY,2016-2017,11225,15.5616605616606,NE
48194.0,0.410047522063815,0.274131274131274,0.6272040302267,0.0533033033033033,High,Regular School,OH,2016-2017,43060,22.0,LK
43798.0,0.382133018496655,0.34593572778828,0.723227752639517,0.0722021660649819,High,Regular School,LA,2016-2017,70342,21.0,S
39638.0,0.443734015345269,0.358747447243022,0.781501340482574,0.0972549019607843,High,Regular School,TN,2016-2017,37055,21.2,SE
29236.0,0.384720327421555,0.98828125,0.0718954248366013,0.214678899082569,High,Regular School,OH,2016-2017,44110,15.0,LK
36157.0,0.449564134495641,0.53968253968254,0.581501831501832,0.140058765915769,High,Regular School,GA,2016-2017,30080,20.006105006105,SE
56250.0,0.554061323292093,0.209459459459459,0.720059880239521,0.0976668475311991,High,Regular School,MA,2016-2017,1801,21.3003663003663,NE
56042.0,0.722776572668113,0.997459779847587,0.635305528612997,0.120723362658847,High,Regular School,GA,2016-2017,31707,18.8583638583639,SE
46070.0,0.587868852459016,0.436513899323817,0.538576779026217,0.0948540706605223,High,Regular School,KY,2016-2017,40353,18.6,LK
36250.0,0.677475898334794,0.57864941366761,1.0,0.0,High,Regular School,FL,2016-2017,33139,19.5665445665446,SE
86028.0,0.825149700598802,0.156467315716273,0.865724381625442,0.0296984810700521,High,Regular School,MO,2016-2017,64068,21.2,LK
32046.0,0.458058849363197,0.458041958041958,0.757405924739792,0.130637636080871,High,Regular School,MO,2016-2017,65565,20.3,LK
36473.0,0.348017621145374,0.392670157068063,0.557719054242003,0.127057274522712,High,Regular School,IL,2016-2017,61074,18.8,LK
35773.0,0.325062034739454,0.36,0.431519699812383,0.166412988330797,High,Regular School,FL,2016-2017,32052,15.4151404151404,SE
49904.0,0.623681125439625,0.385593220338983,0.738461538461539,0.0867768595041322,High,Regular School,MI,2016-2017,48637,18.5,LK
142557.0,0.913659793814433,0.147283126787417,0.883358098068351,0.022803738317757,High,Regular School,TX,2016-2017,76051,23.7912087912088,S
33449.0,0.120884773662551,0.963483146067416,0.687414500683995,0.210234278668311,High,Regular School,IL,2016-2017,60623,16.6,LK
71530.0,0.637526652452026,0.199607329842932,0.837927756653992,0.0744326777609682,High,Regular School,WA,2016-2017,98374,22.4725274725275,NW
47313.0,0.498423955870764,0.243478260869565,0.709057639524245,0.11199207135778,High,Regular School,MI,2016-2017,49078,20.6,LK
59435.0,0.562396557431314,0.149305555555556,0.742063492063492,0.073075558708762,High,Regular School,PA,2016-2017,17972,22.2039072039072,NE
62212.0,0.565414775072224,0.199134199134199,0.825027685492802,0.0714681440443213,High,Regular School,NC,2016-2017,27929,22.0573870573871,SE
51602.0,0.717940199335548,0.387947269303202,0.694820717131474,0.073706591070163,High,Regular School,NC,2016-2017,28273,20.7875457875458,SE
65357.0,0.500622354991287,0.127622377622378,0.907557354925776,0.0510835913312693,High,Regular School,PA,2016-2017,19547,22.7167277167277,NE
48171.0,0.517149220489978,0.483467170524327,0.9254327563249,0.116410256410256,High,Regular School,FL,2016-2017,33185,19.981684981685,SE
33693.0,0.512146255947909,0.586054233536248,0.395441030723489,0.104052287581699,High,Regular School,FL,2016-2017,32207,16.4652014652015,SE
41813.0,0.537117903930131,0.335039817974972,0.415533980582524,0.0787795992714025,High,Regular School,LA,2016-2017,71111,20.4,S
48561.0,0.602842183994016,0.174898051653829,0.665311653116531,0.104792851340374,High,Regular School,TX,2016-2017,78154,22.1550671550672,S
66356.0,0.778873917228104,0.17047817047817,0.813939393939394,0.0210555099808586,High,Regular School,TX,2016-2017,75605,22.2283272283272,S
